SalesDate,Region,Cust_Type,Customer,Buz_Segt,Category,Model,Model_Color,ListPrice,OrderQty,Gross Sales Amt,Disc %
22-Apr-20,United Kingdom,Gold,Riding Cycles,Clothing,Vests,Classic Vest,Blue,64,12,768,24%
22-Apr-20,United Kingdom,Gold,Metropolitan Bicycle Supply,Components,Pedals,ML Mountain Pedal,Silver/Black,62,3,186,24%
22-Apr-20,United States,Gold,Another Bicycle Company,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,5,600,12%
22-Apr-20,United States,Gold,"Fabrikam Inc., West",Components,Pedals,HL Mountain Pedal,Silver/Black,81,1,81,12%
22-Apr-20,Germany,Silver,Regional Cycle Shop,Components,Pedals,HL Road Pedal,Silver/Black,81,1,81,0%
22-Apr-20,France,Silver,Neighborhood Bicycle Storehouse,Accessories,Helmets,Sport-100,Red,35,1,35,5%
22-Apr-20,France,Silver,Registered Cycle Store,Accessories,Hydration Packs,Hydration Pack,Silver,55,10,550,5%
22-Apr-20,United States,Silver,Metro Cycle Shop,Components,Handlebars,LL Mountain Handlebars,,45,4,180,5%
22-Apr-20,Australia,Gold,Nationwide Supply,Components,Saddles,HL Touring Seat/Saddle,,53,5,265,12%
23-Apr-20,United States,Silver,Sure & Reliable Sporting Goods,Accessories,Helmets,Sport-100,Blue,35,4,140,5%
23-Apr-20,Canada,Silver,Custom Accessories Company,Components,Wheels,HL Road Front Wheel,Black,330,3,990,0%
23-Apr-20,United States,Silver,Fad Outlet,Components,Handlebars,LL Road Handlebars,,45,1,45,5%
23-Apr-20,Australia,Platinum,Inexpensive Parts Shop,Components,Handlebars,ML Mountain Handlebars,,62,3,186,18%
23-Apr-20,Australia,Gold,Twin Cycles,Components,Touring Frames,LL Touring Frame,Yellow,333,1,333,12%
23-Apr-20,United States,Silver,Unsurpassed Bikes,Components,Derailleurs,Front Derailleur,Silver,91,2,182,5%
23-Apr-20,United States,Silver,Wholesale Bikes,Accessories,Cleaners,Bike Wash,,8,2,16,5%
23-Apr-20,United States,Gold,Chic Department Stores,Components,Chains,Chain,Silver,20,1,20,12%
23-Apr-20,Canada,Platinum,Quick Parts and Service,Components,Chains,Chain,Silver,20,1,20,8%
23-Apr-20,United States,Silver,Extraordinary Bike Works,Components,Chains,Chain,Silver,20,11,220,5%
23-Apr-20,United Kingdom,Gold,Cycles Wholesaler & Mfg.,Clothing,Caps,Cycling Cap,Multi,9,6,54,24%
23-Apr-20,United Kingdom,Platinum,Closest Bicycle Store,Clothing,Shorts,Women's Mountain Shorts,Black,70,1,70,30%
24-Apr-20,United States,Silver,Catalog Store,Components,Chains,Chain,Silver,20,6,120,5%
24-Apr-20,United States,Silver,Travel Sports,Components,Pedals,ML Mountain Pedal,Silver/Black,62,1,62,5%
24-Apr-20,Germany,Gold,Educational Services,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,4,480,1%
24-Apr-20,United States,Silver,Acclaimed Bicycle Company,Components,Touring Frames,HL Touring Frame,Blue,1004,2,2008,5%
24-Apr-20,United States,Silver,Many Bikes Store,Accessories,Cleaners,Bike Wash,,8,2,16,5%
24-Apr-20,United States,Silver,Initial Bike Company,Clothing,Vests,Classic Vest,Blue,64,2,128,5%
24-Apr-20,United States,Gold,Bike Goods,Clothing,Socks,Racing Socks,White,9,2,18,12%
24-Apr-20,United States,Gold,Front Runner Bikes,Accessories,Hydration Packs,Hydration Pack,Silver,55,12,660,12%
25-Apr-20,United States,Silver,Separate Parts Corporation,Accessories,Helmets,Sport-100,Red,35,3,105,5%
25-Apr-20,United Kingdom,Gold,Bulk Discount Store,Clothing,Tights,Women's Tights,Black,75,4,300,24%
25-Apr-20,United States,Silver,Big Cycle Mall,Components,Saddles,LL Touring Seat/Saddle,,27,1,27,5%
25-Apr-20,United States,Silver,Resale Services,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,10,1200,5%
25-Apr-20,Canada,Silver,Low Price Cycles,Clothing,Shorts,Women's Mountain Shorts,Black,70,4,280,0%
26-Apr-20,Australia,Silver,Bike Part Wholesalers,Components,Touring Frames,LL Touring Frame,Blue,333,3,999,5%
26-Apr-20,United States,Gold,Locks Company,Components,Bottom Brackets,HL Bottom Bracket,,121,2,242,12%
26-Apr-20,Canada,Gold,Twelfth Bike Store,Accessories,Hydration Packs,Hydration Pack,Silver,55,8,440,2%
26-Apr-20,United States,Silver,Running and Cycling Gear,Components,Brakes,Front Brakes,Silver,107,1,107,5%
26-Apr-20,United Kingdom,Silver,Shipping Specialists,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,4,200,10%
26-Apr-20,United Kingdom,Gold,Bulk Discount Store,Accessories,Cleaners,Bike Wash,,8,6,48,24%
26-Apr-20,United States,Gold,Engineered Bike Systems,Components,Brakes,Front Brakes,Silver,107,1,107,12%
26-Apr-20,Canada,Silver,Courteous Bicycle Specialists,Components,Pedals,Touring Pedal,Silver/Black,81,1,81,0%
27-Apr-20,United States,Platinum,Bold Bike Accessories,Clothing,Socks,Mountain Bike Socks,White,10,2,20,15%
27-Apr-20,United States,Silver,Blue-Ribbon Bike Company,Components,Cranksets,HL Crankset,Black,405,3,1215,5%
27-Apr-20,Australia,Silver,Bike Part Wholesalers,Components,Chains,Chain,Silver,20,2,40,5%
27-Apr-20,Canada,Silver,Plastic Parts Company,Components,Mountain Frames,ML Mountain Frame-W,Silver,364,1,364,0%
27-Apr-20,United States,Gold,Modern Bike Store,Accessories,Hydration Packs,Hydration Pack,Silver,55,2,110,12%
27-Apr-20,Canada,Gold,Fasteners & Bolts Outlet,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,9,1080,2%
27-Apr-20,Canada,Platinum,Quick Parts and Service,Components,Saddles,HL Touring Seat/Saddle,,53,2,106,8%
27-Apr-20,United States,Silver,Lease-a-Bike Shop,Clothing,Caps,Cycling Cap,Multi,9,2,18,5%
28-Apr-20,United States,Silver,Paints and Solvents Company,Clothing,Caps,Cycling Cap,Multi,9,1,9,5%
28-Apr-20,United States,Silver,Genial Bike Associates,Components,Chains,Chain,Silver,20,6,120,5%
28-Apr-20,United States,Gold,Rugged Bikes,Components,Handlebars,HL Touring Handlebars,,92,1,92,12%
28-Apr-20,United States,Silver,Fourth Bike Store,Accessories,Hydration Packs,Hydration Pack,Silver,55,3,165,5%
29-Apr-20,United States,Silver,Number 1 Supply,Components,Saddles,HL Road Seat/Saddle 2,,53,3,159,5%
29-Apr-20,Australia,Platinum,Inexpensive Parts Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,7,350,18%
29-Apr-20,United States,Silver,Thorough Parts and Repair Services,Clothing,Socks,Racing Socks,White,9,1,9,5%
29-Apr-20,Australia,Gold,Helpful Sales and Repair Service,Components,Cranksets,HL Crankset,Black,405,2,810,12%
29-Apr-20,United States,Silver,Budget Bike Company,Components,Road Frames,ML Road Frame-W,Yellow,595,1,595,5%
29-Apr-20,Germany,Platinum,Pedaling Components,Clothing,Vests,Classic Vest,Blue,64,5,320,2%
29-Apr-20,United States,Gold,Chic Department Stores,Components,Derailleurs,Front Derailleur,Silver,91,3,273,12%
29-Apr-20,United States,Gold,Paint Supply,Components,Pedals,LL Mountain Pedal,Silver/Black,40,2,80,12%
30-Apr-20,Canada,Silver,General Industries,Components,Road Frames,LL Road Frame,Black,337,4,1348,0%
30-Apr-20,Canada,Silver,Retail Mall,Clothing,Caps,Cycling Cap,Multi,9,13,117,0%
30-Apr-20,United States,Silver,Totes & Baskets Company,Components,Handlebars,LL Road Handlebars,,45,4,180,5%
30-Apr-20,United States,Silver,Certified Bicycle Supply,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,2,180,5%
30-Apr-20,United States,Gold,Moderately-Priced Bikes Store,Clothing,Caps,Cycling Cap,Multi,9,3,27,12%
30-Apr-20,United States,Silver,Advanced Bike Components,Clothing,Socks,Racing Socks,White,9,3,27,5%
30-Apr-20,Canada,Gold,Vinyl and Plastic Goods Corporation,Components,Saddles,ML Mountain Seat/Saddle 2,,39,2,78,2%
30-Apr-20,United States,Silver,The Bike Mechanics,Components,Pedals,LL Mountain Pedal,Silver/Black,40,1,40,5%
30-Apr-20,United States,Gold,Eighth Bike Store,Components,Chains,Chain,Silver,20,3,60,12%
30-Apr-20,United States,Gold,Rally Master Company Inc,Clothing,Vests,Classic Vest,Blue,64,1,64,12%
30-Apr-20,Australia,Gold,Popular Bike Lines,Components,Cranksets,HL Crankset,Black,405,4,1620,12%
30-Apr-20,United States,Silver,Local Sales and Rental,Clothing,Gloves,Half-Finger Gloves,Black,24,1,24,5%
01-May-20,United States,Gold,Commercial Sporting Goods,Clothing,Caps,Cycling Cap,Multi,9,25,225,12%
01-May-20,Germany,Silver,North Bike Company,Clothing,Gloves,Half-Finger Gloves,Black,24,4,96,0%
01-May-20,United States,Silver,Safe Cycles Shop,Components,Cranksets,ML Crankset,Black,256,3,768,5%
01-May-20,Canada,Gold,Vigorous Exercise Company,Components,Bottom Brackets,HL Bottom Bracket,,121,4,484,2%
01-May-20,United States,Silver,Glossy Bikes,Components,Handlebars,LL Touring Handlebars,,46,1,46,5%
01-May-20,Australia,Platinum,Inexpensive Parts Shop,Accessories,Hydration Packs,Hydration Pack,Silver,55,1,55,18%
01-May-20,Canada,Silver,Camping and Sports Store,Components,Handlebars,HL Touring Handlebars,,92,5,460,0%
01-May-20,Australia,Silver,Kids and Adults Cycle Shop,Bikes,Mountain Bikes,Mountain-200,Black,2295,1,2295,5%
01-May-20,United States,Silver,Fashionable Department Stores,Components,Derailleurs,Front Derailleur,Silver,91,1,91,5%
01-May-20,Germany,Silver,Fast Services,Components,Road Frames,ML Road Frame-W,Yellow,595,2,1190,0%
01-May-20,United States,Silver,Initial Bike Company,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,6,720,5%
02-May-20,United States,Silver,Fourth Bike Store,Components,Brakes,Front Brakes,Silver,107,4,428,5%
02-May-20,United States,Gold,Purchase Mart,Bikes,Touring Bikes,Touring-3000,Yellow,742,1,742,12%
02-May-20,Canada,Silver,Racing Partners,Clothing,Shorts,Women's Mountain Shorts,Black,70,11,770,0%
02-May-20,United States,Silver,Excellent Riding Supplies,Clothing,Gloves,Half-Finger Gloves,Black,24,1,24,5%
02-May-20,United States,Gold,Bike Goods,Components,Handlebars,HL Road Handlebars,,120,2,240,12%
02-May-20,United States,Silver,Metro Cycle Shop,Components,Derailleurs,Front Derailleur,Silver,91,2,182,5%
02-May-20,United States,Silver,Running and Cycling Gear,Accessories,Helmets,Sport-100,Blue,35,1,35,5%
02-May-20,United States,Gold,Fashionable Bikes and Accessories,Components,Saddles,HL Mountain Seat/Saddle 2,,53,4,212,12%
03-May-20,United States,Silver,Fashionable Department Stores,Accessories,Cleaners,Bike Wash,,8,23,184,5%
03-May-20,United States,Silver,Initial Bike Company,Accessories,Cleaners,Bike Wash,,8,2,16,5%
03-May-20,United States,Gold,Responsible Bike Dealers,Components,Pedals,LL Mountain Pedal,Silver/Black,40,1,40,12%
03-May-20,United States,Gold,Another Bicycle Company,Accessories,Bottles and Cages,Water Bottle,,5,3,15,12%
03-May-20,Germany,Silver,Very Best Sports Supply,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,0%
04-May-20,Canada,Silver,General Bike Corporation,Accessories,Helmets,Sport-100,Blue,35,2,70,0%
04-May-20,Canada,Silver,Rapid Bikes,Components,Chains,Chain,Silver,20,2,40,0%
04-May-20,United States,Silver,Successful Sales Company,Clothing,Vests,Classic Vest,Blue,64,3,192,5%
05-May-20,Canada,Gold,Gasless Cycle Shop,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,4,360,2%
05-May-20,United Kingdom,Silver,Express Bike Services,Accessories,Bottles and Cages,Water Bottle,,5,3,15,10%
05-May-20,United States,Gold,Front Runner Bikes,Clothing,Caps,Cycling Cap,Multi,9,12,108,12%
05-May-20,Germany,Gold,Enterprise Center,Components,Touring Frames,LL Touring Frame,Blue,333,3,999,1%
05-May-20,United States,Silver,Sellers of Cycles,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,1,50,5%
05-May-20,United States,Gold,Professional Sales and Service,Clothing,Gloves,Half-Finger Gloves,Black,24,5,120,12%
05-May-20,United States,Silver,Farthermost Bike Shop,Accessories,Cleaners,Bike Wash,,8,4,32,5%
05-May-20,United States,Platinum,Eighty Toy Stores,Accessories,Cleaners,Bike Wash,,8,1,8,15%
06-May-20,United States,Silver,Orange Bicycle Company,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,2,240,5%
06-May-20,Canada,Silver,Rapid Bikes,Accessories,Bottles and Cages,Water Bottle,,5,17,85,0%
06-May-20,United States,Silver,Eastside Department Store,Accessories,Tires and Tubes,Patch kit,,2,2,4,5%
06-May-20,United States,Gold,The Bike Shop,Components,Cranksets,LL Crankset,Black,175,1,175,12%
06-May-20,United States,Silver,Central Discount Store,Clothing,Shorts,Women's Mountain Shorts,Black,70,2,140,5%
06-May-20,France,Silver,Neighborhood Bicycle Storehouse,Accessories,Hydration Packs,Hydration Pack,Silver,55,3,165,5%
06-May-20,United States,Silver,Valley Bicycle Distributors,Components,Pedals,ML Road Pedal,Silver/Black,62,1,62,5%
07-May-20,United States,Silver,Glossy Bikes,Components,Saddles,HL Touring Seat/Saddle,,53,1,53,5%
07-May-20,United States,Silver,Exchange Parts Inc.,Components,Cranksets,LL Crankset,Black,175,2,350,5%
07-May-20,United Kingdom,Gold,Cycles Wholesaler & Mfg.,Accessories,Cleaners,Bike Wash,,8,2,16,24%
07-May-20,United States,Silver,Sheet Metal Manufacturing,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,5,600,5%
07-May-20,United States,Silver,Local Sales and Rental,Accessories,Helmets,Sport-100,Red,35,1,35,5%
07-May-20,Australia,Platinum,Inexpensive Parts Shop,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,3,360,18%
08-May-20,France,Gold,Cycles Sales and Repair,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,6,720,10%
08-May-20,United States,Silver,Remarkable Bike Store,Components,Pedals,LL Road Pedal,Silver/Black,40,3,120,5%
08-May-20,Canada,Silver,Standard Bikes,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,5,600,0%
08-May-20,United States,Silver,Valley Bicycle Specialists,Clothing,Shorts,Women's Mountain Shorts,Black,70,9,630,5%
08-May-20,Canada,Silver,Odometers and Accessories Company,Clothing,Caps,Cycling Cap,Multi,9,11,99,0%
08-May-20,United States,Silver,Extraordinary Bike Works,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,54,1,54,5%
08-May-20,United States,Silver,Fourth Bike Store,Components,Handlebars,HL Touring Handlebars,,92,1,92,5%
08-May-20,Germany,Gold,Enterprise Center,Clothing,Vests,Classic Vest,Blue,64,1,64,1%
08-May-20,United States,Gold,Metropolitan Sports Supply,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,2,240,12%
08-May-20,United States,Silver,Extraordinary Bike Works,Components,Brakes,Front Brakes,Silver,107,4,428,5%
09-May-20,Germany,Platinum,Excellent Bikes,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,16,1920,2%
09-May-20,Canada,Gold,Fasteners & Bolts Outlet,Components,Chains,Chain,Silver,20,1,20,2%
09-May-20,United States,Silver,Initial Bike Company,Components,Saddles,LL Mountain Seat/Saddle 2,,27,1,27,5%
09-May-20,United States,Silver,Extraordinary Bike Works,Components,Bottom Brackets,HL Bottom Bracket,,121,3,363,5%
10-May-20,United States,Silver,Glossy Bikes,Accessories,Tires and Tubes,Patch kit,,2,6,12,5%
10-May-20,Canada,Gold,Twelfth Bike Store,Accessories,Cleaners,Bike Wash,,8,3,24,2%
10-May-20,United States,Gold,Purchase Mart,Components,Pedals,Touring Pedal,Silver/Black,81,3,243,12%
10-May-20,United States,Silver,Exchange Parts Inc.,Accessories,Hydration Packs,Hydration Pack,Silver,55,1,55,5%
10-May-20,United States,Platinum,Official Parts Shop,Accessories,Bottles and Cages,Water Bottle,,5,1,5,15%
10-May-20,France,Gold,Ultimate Bicycle Company,Components,Cranksets,LL Crankset,Black,175,1,175,10%
11-May-20,Canada,Silver,Active Life Toys,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,4,360,0%
11-May-20,United States,Platinum,Endurance Bikes,Bikes,Road Bikes,Road-750,Black,540,3,1620,15%
11-May-20,Germany,Silver,Bicycle Warehouse Inc.,Components,Mountain Frames,ML Mountain Frame,Black,349,1,349,0%
11-May-20,Germany,Silver,Bicycle Warehouse Inc.,Components,Handlebars,ML Mountain Handlebars,,62,1,62,0%
11-May-20,United States,Gold,Purchase Mart,Clothing,Vests,Classic Vest,Blue,64,1,64,12%
11-May-20,United States,Silver,Metro Cycle Shop,Components,Cranksets,ML Crankset,Black,256,1,256,5%
11-May-20,United States,Gold,Riders Company,Accessories,Cleaners,Bike Wash,,8,7,56,12%
11-May-20,United States,Gold,"Fabrikam Inc., West",Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,3,360,12%
11-May-20,United States,Platinum,More Bikes!,Components,Road Frames,HL Road Frame,Red,1432,2,2864,15%
12-May-20,United States,Silver,Small Bike Accessories Shop,Components,Chains,Chain,Silver,20,5,100,5%
12-May-20,Canada,Silver,Courteous Bicycle Specialists,Bikes,Touring Bikes,Touring-1000,Blue,2384,1,2384,0%
12-May-20,United States,Silver,Small Bike Accessories Shop,Clothing,Vests,Classic Vest,Blue,64,4,256,5%
12-May-20,United States,Silver,A Great Bicycle Company,Clothing,Caps,Cycling Cap,Multi,9,3,27,5%
13-May-20,United States,Silver,Fourth Bike Store,Accessories,Cleaners,Bike Wash,,8,4,32,5%
13-May-20,United Kingdom,Gold,Essential Bike Works,Clothing,Socks,Racing Socks,White,9,4,36,24%
13-May-20,Germany,Silver,Very Best Sports Supply,Accessories,Cleaners,Bike Wash,,8,2,16,0%
13-May-20,United States,Gold,Hobby Store,Clothing,Shorts,Women's Mountain Shorts,Black,70,9,630,12%
13-May-20,United States,Silver,Thrilling Bike Tours,Clothing,Vests,Classic Vest,Blue,64,2,128,5%
13-May-20,United States,Platinum,Grown-up Bike Store,Components,Pedals,LL Mountain Pedal,Silver/Black,40,2,80,15%
13-May-20,United States,Silver,Raw Materials Inc,Clothing,Socks,Mountain Bike Socks,White,10,2,20,5%
14-May-20,France,Gold,Accessories Network,Bikes,Touring Bikes,Touring-3000,Yellow,742,1,742,10%
14-May-20,United States,Silver,Discount Tours,Clothing,Gloves,Half-Finger Gloves,Black,24,3,72,5%
14-May-20,United States,Gold,Bike World,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,4,480,12%
14-May-20,United States,Platinum,Larger Cycle Shop,Clothing,Socks,Racing Socks,White,9,2,18,15%
14-May-20,United States,Silver,Major Sport Suppliers,Bikes,Mountain Bikes,Mountain-400-W,Silver,769,1,769,5%
14-May-20,United Kingdom,Gold,Mail Market,Components,Touring Frames,LL Touring Frame,Blue,333,1,333,24%
15-May-20,United Kingdom,Gold,Riding Cycles,Components,Handlebars,HL Road Handlebars,,120,3,360,24%
15-May-20,United States,Gold,World of Bikes,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,6,720,12%
15-May-20,Australia,Silver,Budget Toy Store,Components,Chains,Chain,Silver,20,4,80,5%
15-May-20,United States,Silver,Safe Cycles Shop,Components,Pedals,HL Mountain Pedal,Silver/Black,81,9,729,5%
16-May-20,United States,Silver,Discount Tours,Clothing,Bib-Shorts,Men's Bib-Shorts,Multi,90,1,90,5%
16-May-20,United States,Silver,Elite Bikes,Accessories,Locks,Cable Lock,,25,8,200,5%
16-May-20,Germany,Gold,Educational Services,Components,Saddles,HL Touring Seat/Saddle,,53,4,212,1%
16-May-20,Germany,Silver,Bicycle Warehouse Inc.,Clothing,Caps,Cycling Cap,Multi,9,1,9,0%
16-May-20,United States,Silver,Only Bikes and Accessories,Clothing,Socks,Mountain Bike Socks,White,10,3,30,5%
17-May-20,United States,Silver,New and Used Bicycles,Clothing,Socks,Racing Socks,White,9,3,27,5%
17-May-20,United States,Gold,Paint Supply,Accessories,Bottles and Cages,Water Bottle,,5,10,50,12%
17-May-20,United States,Silver,Unsurpassed Bikes,Components,Chains,Chain,Silver,20,3,60,5%
17-May-20,Canada,Silver,Famous Bike Shop,Components,Saddles,HL Mountain Seat/Saddle 2,,53,1,53,0%
17-May-20,United States,Gold,Professional Sales and Service,Components,Cranksets,HL Crankset,Black,405,1,405,12%
18-May-20,Australia,Gold,Popular Bike Lines,Components,Bottom Brackets,LL Bottom Bracket,,54,3,162,12%
18-May-20,United States,Silver,Extraordinary Bike Works,Components,Cranksets,ML Crankset,Black,256,6,1536,5%
18-May-20,United States,Silver,Resale Services,Accessories,Cleaners,Bike Wash,,8,8,64,5%
18-May-20,United States,Gold,World of Bikes,Clothing,Vests,Classic Vest,Blue,64,5,320,12%
18-May-20,United States,Silver,Travel Sports,Clothing,Caps,Cycling Cap,Multi,9,2,18,5%
18-May-20,United States,Gold,Chic Department Stores,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,50,9,450,12%
18-May-20,Australia,Silver,Nearest Bike Store,Components,Touring Frames,HL Touring Frame,Blue,1004,1,1004,5%
18-May-20,Canada,Silver,General Industries,Accessories,Bike Racks,Hitch Rack - 4-Bike,,120,2,240,0%
18-May-20,United States,Gold,Thrifty Parts and Sales,Clothing,Socks,Racing Socks,White,9,2,18,12%
18-May-20,Canada,Silver,Remote Bicycle Specialists,Components,Pedals,LL Road Pedal,Silver/Black,40,1,40,0%
